Species_num,MBS,VSN,CSN,GSN,FPNr,SDLr,SCSr,SCGr,SMr,MTr,PA,PTMr,aNDSr,SVL,TRL,HL,PL,ESD,HW,HH,MO,FFL,HFL
6_F,44,27,9,20,16,20,5,6,1,1,2,4,2.2,61.4,34,19.3,12.5,8,7.6,5.5,11.4,19.5,28.5
6_F,43,27,9,22,16,19,6,6,1,2,2,3,2.3,51.4,26,16.1,11,6.7,6,4.5,9,16.8,23.7
6_F,44,27,10,22,15,20,6,7,1,1,2,4,1.8,66,40.3,20.2,13,8.1,8.4,6.1,11.3,20.5,29.7
6_F,45,26,10,23,17,19,6,7,1,1,1,4,2.1,60,29.8,19.8,12.7,7.9,7.8,5.3,10.3,19.2,29.4
6_F,42,26,10,24,15,19,5,2,1,1,2,5,2.1,60,30.6,18.7,12.3,7.7,7.9,5.6,10.4,20.2,29.5
6_F,42,27,9,24,16,19,5,7,1,1,1,3,2.5,62.7,32.5,19.3,12.3,7.8,7.4,4.7,9.6,20.6,29.8
6_F,42,27,10,22,16,19,6,5,1,1,2,4,2,58.2,33.4,18.4,12.4,7.9,7.3,5,10.8,19.8,28.5
6_F,46,27,9,23,14,21,6,7,1,2,1,4,2.4,59.2,30.9,18.5,12.2,8.1,7.1,5.2,9.7,19.5,29
6_F,44,27,8,25,17,19,5,6,1,1,1,3,2.6,62,32.4,18.4,12.4,7.9,6.9,5,11.1,19.8,29.6
6_F,45,25,9,25,17,19,6,6,0,1,1,4,2.9,49.2,22.2,16.2,11.6,7.2,7,4.7,9.9,18.8,27.8
6_F,43,27,9,23,16,20,5,3,1,1,1,3,2.3,58.8,31.9,18.6,12.2,7.9,7,5.1,11.2,19.2,29.5
6_F,44,27,8,23,17,21,7,6,0,2,2,3,2.5,64.9,34.2,19.8,12.8,8.5,7.7,5.4,11,20,30.5
6_F,41,27,9,23,17,19,6,7,1,1,1,4,2.4,54,25.2,17.8,11.6,7.3,6.8,4.6,10.7,18.5,28.3
6_F,43,27,10,25,16,19,6,6,1,1,1,4,2,57.2,29.7,17.4,11.6,7.7,7.3,4.6,10.2,18.5,28.7
6_F,42,27,10,25,14,19,6,4,0,1,1,4,2.2,55.9,30.5,16.8,11.3,7.3,6.5,5,10,18.4,26.6
6_F,43,28,10,26,17,19,6,4,0,1,1,3,2.5,52.7,24.8,17.5,12,7.7,7.5,5,10.6,19,29.8
6_F,43,27,9,25,16,20,6,5,1,1,1,3,2.3,53.2,26.5,18.3,11.6,7.7,6.9,4.9,9.1,19,27.3
6_F,43,27,8,24,16,19,5,7,1,1,1,4,2.2,61,30.8,19.2,12.6,7.8,7.2,5.1,10.4,20.2,30
6_F,42,27,9,22,15,19,6,4,0,0,2,3,2.2,59.4,31.2,16.8,11.7,7.3,6.9,4.7,9.6,19,28.2
6_F,42,27,8,23,15,20,6,3,0,1,1,3,2.1,58,28.5,18.8,12,7.8,6.7,4.8,10.5,19.2,28.2
6_F,42,27,8,24,16,19,5,4,0,1,2,4,2.3,51.7,25,16,10.9,7,6.4,4.4,9.7,17,25.7
6_F,44,29,9,25,16,21,6,5,1,1,2,4,2.5,51.8,24.7,12.7,11.3,7.4,7.1,4.7,9.3,17.6,28
6_F,42,26,9,25,15,19,6,5,1,2,2,4,2.1,56.7,30,18.7,11.7,7.6,7.4,4.9,10.7,18.6,29.8
6_F,43,27,9,24,15,19,7,6,1,1,2,3,2,55.2,28.3,17.7,11.9,7.7,7.1,4.8,11.5,19.6,28.9
6_F,43,27,8,23,15,19,6,5,1,1,3,3,2.2,48,22.9,16.7,11.3,7.3,6.9,4.8,9.3,16.6,26
6_F,42,27,9,22,15,18,5,1,1,1,2,3,2.3,55.1,26.9,16.9,11.9,7.7,7.3,5.3,10.8,18.3,28
6_F,44,27,8,24,15,21,6,4,1,2,1,4,2.2,49.5,25.1,16.7,11,7.3,6.5,4.8,10,17,5
6_F,44,27,9,22,15,21,6,4,1,1,2,4,2,53.5,26.4,17.3,11.3,7.4,7.3,5.2,10.4,17.5,27.6
6_F,44,27,10,22,15,20,6,5,1,1,2,4,2.3,56.4,28.6,17.3,11.6,7.4,7.3,5.4,9.8,18.3,27.8
6_F,42,28,7,25,17,20,6,4,1,1,2,3,2.4,57.6,28.4,18.1,11.8,7.7,7.2,5,10.4,19.4,27.9
6_F,42,27,9,21,16,18,6,4,0,1,1,3,2.2,51.5,25,16.2,10.8,7.2,6.6,4.9,9.7,17.4,24.8
6_F,41,27,11,23,15,18,6,4,0,1,2,3,2.2,53.6,25.7,17.7,11.5,7.7,6.8,4.9,10.5,18.6,28.3
6_F,42,26,9,23,15,19,5,5,1,1,1,4,2.1,62.4,32.3,19.7,12.6,8.3,7.8,5.1,10.6,19.7,30
6_F,44,26,9,24,14,22,5,6,1,1,1,3,2.3,56,28.3,18.2,11.8,7.7,7.7,5.5,10.6,19.3,29
6_F,42,27,11,23,17,20,5,5,1,1,1,3,2.1,62.5,30.5,20,12.4,7.8,7.8,5.4,10.7,20.5,28
6_F,44,26,9,21,16,20,6,3,0,1,2,4,2.3,53.9,27.4,17.6,11.4,7.5,7,5,9.6,17.5,26
6_F,42,25,11,20,14,19,4,3,1,1,2,4,2,50.5,23.1,17.2,12.1,7.8,7.3,5.2,9.5,17.6,28.1
6_F,41,28,10,24,14,19,6,5,1,1,1,4,2.5,53.5,27.4,17.3,11.2,7.2,7,5,10,7.1,26.8
6_F,42,27,10,21,15,19,6,3,0,1,1,3,2.1,57.8,28.1,18.7,11.6,7.5,7.3,5,10.8,16.8,29.2
6_F,43,27,9,23,18,21,6,4,0,1,2,3,2,55,27.8,17.5,11.6,7.4,6.8,5.1,9.8,19,28.7
6_F,44,27,11,24,16,18,5,4,1,1,1,3,2.4,60.6,31.6,18.6,12.2,7.8,7.4,5.4,11,19.7,29
6_F,42,27,10,24,17,21,6,5,1,1,1,4,2.1,62.5,32,19.6,12.5,8,7.9,5.4,11,20.1,29.5
6_F,41,26,10,24,16,20,6,9,1,1,2,4,2.5,54.8,26.8,18,11.7,7.4,7,5.3,9.7,19.7,29.5
6_F,42,26,10,23,16,19,5,7,1,1,3,4,2,54,27.1,17.7,11.6,7.4,7.5,4.9,10,17.2,28
6_F,42,27,10,24,18,21,6,8,0,1,3,4,2.1,56.3,28,17.7,11.3,7.5,7.2,5.2,10.1,18.4,29
6_F,46,26,9,24,17,19,7,7,1,1,1,4,2,55,27.7,17.1,11.8,7.6,7,5,10.3,18.6,28
6_F,46,26,8,23,15,19,5,6,1,1,2,4,2.2,51.5,24.3,16.7,11,7.3,6.7,4.8,10,17.8,26.5
6_F,46,28,9,25,14,21,5,7,0,0,1,4,2.4,56.7,28.6,17.5,11.7,7.6,6.8,4.9,10,17.8,28
6_F,42,26,8,23,16,19,5,3,1,1,1,4,2,62.3,32.7,20.2,12.4,8.5,7.5,5.2,10.5,20.4,30.1
6_F,48,26,9,24,17,19,6,7,0,1,2,4,2.2,57.3,28.8,18.6,12.2,7.6,6.8,4.6,9,18.6,29.4
6_F,44,27,10,24,16,20,6,6,1,1,3,3,2.1,64.2,31.3,20.4,13.1,8.1,7.3,5.3,10.7,21.1,31.8
6_F,45,26,10,24,15,20,6,7,1,1,2,3,2.1,55.2,29.5,18.3,11.6,7.4,7.2,4.9,9,19,28.2
6_F,43,26,12,20,16,19,5,5,1,1,2,4,2.3,60,31.8,19.3,12.5,7.7,7,4.9,8.8,20.2,30.3
6_F,43,26,10,22,15,20,5,7,1,0,2,3,2,54.2,27.3,18.5,12,17.5,6.6,4.2,8.3,19.2,30
7_F,51,28,10,28,17,19,7,10,1,2,2,5,2,55.3,28.2,18,12,7.4,7.2,4,8.5,18,28.6
6_F,41,28,9,23,16,19,6,5,1,1,2,4,2.4,52.5,27.3,17,11.2,7,6.4,4.4,9.6,18.5,27.4
6_F,48,26,11,24,16,21,6,7,0,1,2,4,2.1,60,31.2,18.6,12.4,7.5,7,4.7,10,20.5,32
6_F,41,27,9,21,16,17,5,3,1,1,1,3,1.9,59,31.5,18,12.4,8,7,5.2,9.6,19.5,30
6_F,43,27,9,23,17,20,5,5,1,1,2,5,2.5,62,34.2,20.7,12.9,8.2,8.2,5.3,10.9,20.2,30.5
6_F,43,26,9,25,16,17,6,4,1,1,2,3,2.3,58.5,31.4,18.1,11.8,7.3,6.6,4.8,10,19.7,29.7
6_F,44,26,8,22,16,18,6,5,1,1,1,3,2.2,60.5,31.2,19.3,12.4,7.8,7.1,5,10.4,20.3,30.1
6_F,43,27,9,24,17,20,5,4,1,1,1,3,2.3,53,26.7,16.5,11,7.2,6.5,4.6,9.3,17.8,28.1
6_F,43,26,9,24,17,20,6,6,1,1,2,5,2.1,52.2,26.6,16.6,11,7.2,6.8,4.4,8.6,18,26
6_F,44,26,10,25,15,20,6,4,1,1,1,3,2.2,59.5,30,19.6,12.4,8,6.8,4.7,10,20.5,27
6_F,46,28,11,22,17,20,5,7,1,1,1,4,1.9,55,28.7,18,11.9,7.6,6.5,4.7,10.3,19.6,28.2
6_F,45,27,9,23,17,20,6,9,1,1,2,4,2.2,60.8,31.8,20,12.9,8.4,7.4,5.5,11.5,18.6,29
6_F,43,27,8,22,17,21,6,5,1,1,1,4,2,49,24,17.5,11.3,7,6.3,4.4,9,17.8,26.3
6_F,46,26,9,21,16,22,5,7,1,1,2,3,1.7,48.5,23.5,15.8,10.4,6.7,6.4,4.2,7.7,17.8,26.7
6_F,44,27,8,24,16,19,5,6,1,1,2,3,2.1,51,25.5,17,10.9,7.1,6.2,4.1,9.4,17.5,27.4
7_F,51,28,11,26,18,20,6,11,1,2,2,5,2,60,30.4,19.2,12.2,7.7,7.1,4.5,10.5,20.2,30
7_F,54,27,11,25,19,20,6,14,1,2,2,5,2.2,59,30.5,18.8,12,7.5,6.6,4.5,10.7,18.6,27.7
7_F,57,29,11,30,17,20,6,11,1,3,2,4,2.5,58.6,29,18.4,11.8,7.4,6.3,4.3,9.6,19.3,30.2
7_F,52,28,10,25,17,20,6,11,2,2,2,3,2.3,56.3,29.5,17.9,11.7,7.3,6.3,4,9.6,18.2,27.4
7_F,54,28,11,25,19,20,6,11,1,2,2,4,2.6,57,28,18.6,11.8,7.7,6.6,4.1,9.5,18.2,26.8
7_F,58,28,10,28,20,20,5,10,1,3,2,3,2,59.5,31,18.7,12,7.4,6.9,4.2,10.6,19.6,29
7_F,54,28,10,25,17,20,5,12,1,2,2,5,2.5,50.5,25.8,15.8,10.8,6.8,6,3.8,9.2,16.3,26.3
7_F,57,28,11,27,17,20,5,11,1,2,2,5,2.2,57,30,18,11.8,7.4,6.7,4.1,9.7,18,27
7_F,55,28,10,29,19,20,5,10,1,2,2,5,2.5,54,28.5,17.9,11.8,7.2,6.5,4.2,10.8,17.7,26
7_F,55,28,11,27,21,20,6,11,2,2,2,5,2.9,52.3,26.8,17.7,11.5,7.3,6.3,3.8,9.4,18,27.7
7_F,54,28,9,27,19,20,6,11,1,3,2,4,2.1,52.7,26.3,17.6,11.7,7.5,6.4,3.9,9.3,17.4,28
7_F,55,26,11,27,17,20,5,11,1,2,2,5,2.8,61.5,31.4,18.6,12.4,7.7,6.7,4.4,9.8,18.5,29.4
8_F,45,28,9,23,16,24,6,4,1,2,1,4,2.2,64.4,35.5,19.7,12.5,6,8.8,6.5,10,23.8,30.1
8_F,48,30,9,25,17,24,5,4,1,2,2,4,2.1,51.9,25.4,17.8,10.9,4.5,7.9,5.6,8.6,18.7,28.4
8_F,49,30,9,24,17,23,7,2,1,2,1,5,2.2,65.2,37.6,20,12.4,6.2,8.2,5.5,9.7,23.7,31.7
8_F,47,31,8,25,19,23,5,7,1,3,1,4,2.5,62.3,36.5,19.8,12.1,5.8,8.2,5,9.9,23.3,30.8
8_F,44,27,9,22,17,18,7,6,1,3,2,4,2.9,65.5,38,18.5,12.8,18.3,8,4.4,11,19,28.2
8_F,46,28,9,27,16,16,6,9,1,2,1,3,2.9,69,39,19.6,13.6,8.6,8.6,5,11.5,18.2,28.7
1_M,54,22,10,25,18,27,6,10,1,4,2,3,2,52.8,25.8,18,12.8,6.2,7.9,4.8,10.5,17.2,31.5
1_M,49,25,12,24,17,25,9,10,2,5,2,2,2.3,62,29,21.1,14,7.2,9.1,5.1,10.2,20,33
1_M,50,25,9,25,19,27,6,12,1,2,2,2,2.3,60,29.5,19.9,13.9,7.5,8.6,4.9,11,19.9,34
1_M,49,24,11,21,20,25,5,12,2,3,1,4,2,61.5,29.8,21.5,14.8,7.2,9.8,4.8,11.1,19.5,33.2
1_M,50,22,9,26,19,25,5,7,1,4,3,4,2,56,27.2,19.2,16,7.8,8.6,4.9,10.5,19.2,34.2
1_M,48,24,13,23,18,27,7,10,2,4,2,3,2.3,58.2,30.6,19.9,14,7,8.5,4.5,12,20.2,34.5
1_M,59,22,11,23,21,28,5,11,1,3,2,3,2,59.8,30,20,13.8,7.6,8.2,5.1,12.1,19.8,35.2
1_M,50,24,11,22,17,24,6,10,1,4,2,3,2,58.5,28,19.1,14,7.5,9.8,4.5,12.5,19.5,30.5
1_M,52,22,11,24,20,26,6,11,1,3,2,3,2.4,59,29,19.9,13.9,7.8,9.1,4.9,12.8,19.5,35
1_M,53,23,10,24,18,27,6,10,1,3,2,3,2.2,62,30.5,21.2,15.2,7.7,8.8,4.5,12.5,20,34.8
1_M,55,22,12,26,18,27,6,10,1,3,2,3,2.2,60,30,20.2,15,7.8,9.3,6,11.9,20,37
1_M,50,22,9,25,19,27,6,10,1,3,2,3,2.4,59,28,19.8,13.8,7,8.8,4.8,11.1,19.2,34.5
1_M,52,22,10,24,18,27,5,9,2,3,2,4,2.3,61,30.5,20.2,14.5,7.1,8.1,5.1,13.3,19.5,34.8
1_M,51,23,11,30,19,24,6,10,1,3,2,4,2.3,61,29.2,21.6,14.3,7.2,9,5.5,11.8,20.2,32.5
1_M,54,25,10,27,19,26,7,13,2,4,2,2,2.1,62,31,29,14.2,7,9.2,5.1,12.1,21.8,35
1_M,60,23,10,24,21,27,6,10,1,3,2,3,2.2,58,29.1,20.2,13.9,7.2,9.7,4.9,11.2,20.9,33.5
1_M,57,23,11,27,20,26,6,10,1,2,1,4,2.3,60,29,21,14.9,7.8,9.2,5,13,18.8,35.6
1_M,49,23,9,21,17,25,7,12,1,3,2,3,2.3,55.8,27.3,19.1,12.5,6.3,7.6,4.3,10,20.4,31.1
1_M,50,23,7,24,18,26,5,14,1,3,2,2,2.2,60.5,29,22,14.4,7.3,8.8,5,13.6,20.9,34.5
1_M,50,25,10,27,18,27,5,11,2,4,2,4,2.4,64.2,34,22.2,15,8.2,10,5.3,10.5,20,36.5
1_M,54,23,9,23,19,23,8,14,0,3,2,5,3,53,21,23.5,12.6,6.1,7,4,9.7,18,31
1_M,53,22,9,24,21,23,6,11,1,3,2,3,3,59.6,29,21,14.6,8.5,9.6,5.5,11.2,21.2,35
1_M,49,24,10,24,15,25,6,11,1,3,2,3,2,53.2,25,19.2,12.2,6.2,7.2,4,11.2,18.9,32.2
1_M,51,22,10,23,19,25,6,10,1,3,2,3,2.2,57.2,28.5,20.5,13.9,5.5,8,4.3,12.2,19.2,32.2
1_M,52,22,8,23,18,22,6,14,2,4,2,3,2.1,53,25.7,19.5,14.5,7,8,5,11.5,19,31.3
1_M,49,22,7,24,18,26,6,12,1,2,2,2,2.4,58,29,20.8,13,7.2,8.2,5,11.2,19,31
1_M,56,22,11,27,18,28,8,15,1,2,2,3,2,55.9,27.3,19.9,13.5,7,8.5,5.1,11.2,17.2,28.9
1_M,51,22,9,27,17,25,5,9,2,4,2,3,2.1,53.3,26,19.4,12.8,6.8,8,4.8,11.1,19.2,30
1_M,49,21,10,22,18,24,5,12,2,4,2,2,2,59.5,30,28.1,14,6.6,9,5,14,20.3,33
1_M,49,23,10,23,18,24,6,9,2,3,2,3,2,55.9,26.3,19,12.9,6.2,7.2,4.1,10.2,18.2,33
1_M,50,22,8,25,18,25,6,10,1,2,2,4,2.5,52.1,24,18.8,12.5,5.8,7,3.5,11.5,16,30.2
1_M,56,25,11,27,17,26,6,11,2,3,2,2,2.6,54.2,28.5,18.7,12.2,6.7,8.6,5,10.3,18.9,33.1
1_M,52,26,9,25,20,25,7,10,1,3,1,3,2.3,61.5,32.8,19.2,13.5,7.4,9.7,6.7,12.7,17.4,33.4
1_M,56,25,10,25,19,25,8,12,3,6,2,3,2.7,59.4,33.1,20.3,13.2,7.1,9.2,6.5,10.7,20,30.6
1_M,50,24,9,24,17,24,6,11,1,4,2,4,2,58.6,33.4,20.2,13.5,6.8,9.1,6.5,11.8,20.9,31
1_M,53,24,8,23,18,26,6,11,1,3,2,3,2.7,60.1,35.3,20.5,14,7.6,9.7,5.8,11.4,19,32.4
1_M,55,25,11,25,20,26,6,10,1,4,2,2,2,61.7,33.8,20.9,14,7.6,10,6,12,18.6,33.1
1_M,51,25,9,22,16,23,6,12,1,4,2,4,2.3,53.3,29.1,18.7,12.9,6.8,8.3,5.8,9.8,17.7,30.7
1_M,53,24,9,26,18,21,7,11,2,4,1,3,2.5,56.6,30.6,19.6,12.7,6.9,8.9,5.6,9.9,17.1,28.5
1_M,55,25,8,26,19,24,7,12,1,4,2,3,3,57.7,32.5,17.5,13.1,6.2,8.7,5.8,12.4,19.9,32.9
1_M,56,23,9,27,20,26,8,13,2,5,3,5,2.8,62,35.1,21.1,14.1,7.4,9.1,7.1,12.1,18.8,33.2
1_M,56,26,9,26,21,27,6,12,1,4,2,3,2.7,64,35,23,14.2,7.8,9.3,6.9,13.2,18.9,33.2
2_M,49,23,9,25,18,25,6,9,1,2,1,4,2,51,25.1,18,12.1,6,8,4.1,11.3,17.8,28.6
2_M,49,23,10,25,18,24,5,11,3,3,1,5,2,56,30.5,18.2,13.4,6.5,8,5.6,11.5,17.2,28.5
2_M,49,25,8,27,16,25,5,10,1,3,2,5,2.4,57,28,18,13.5,7,8.2,4.7,11.8,18.2,30.5
2_M,49,22,9,23,15,21,6,11,2,2,2,5,2.1,51.8,27.2,17.2,12.1,6.7,8.1,4.9,11,17,28.8
2_M,49,22,10,23,17,24,4,9,2,2,2,4,2.2,55.2,27,19.2,13,7,7.8,4.2,11.2,19,30
2_M,53,23,10,25,19,24,6,11,2,2,1,6,2.1,52.2,27,17,12.2,6,8.2,4.3,11.2,17,29.8
2_M,50,22,9,23,16,22,6,10,2,2,1,5,2.3,54,26,18.1,12.2,6.6,8.1,4.1,10.2,17.9,30
2_M,50,22,10,22,17,22,5,9,1,2,1,4,2.3,54,27.6,17.2,12.4,6.8,8.1,4.2,13,17.2,30
2_M,50,22,9,25,18,23,6,12,1,2,2,4,2,57,29,19.5,12.8,6.2,8.9,4.8,11,17.8,31.2
2_M,53,23,9,23,19,27,6,11,1,2,1,4,2,55,28,18,12.5,6.5,8.4,4.6,11.5,17.8,30.6
2_M,47,24,10,24,17,23,5,9,1,2,2,5,2,54,29,18.6,12.5,6.2,8,4.7,12,18.2,29.5
2_M,49,23,9,22,17,21,5,11,1,2,1,4,2.2,57,31.8,18,12.8,7.2,8.2,4.8,11.2,17.8,30
2_M,51,25,8,22,18,24,6,12,2,2,1,3,2,54.5,26.8,19.5,13,6,8.2,4.6,11.5,17,31.2
2_M,47,24,9,21,16,22,6,10,1,2,1,4,2.2,51.5,27.8,16,11,5.1,7.5,4.5,10,17.2,27.8
2_M,46,23,10,24,17,25,6,10,0,1,1,4,2.2,52,27,16.5,11.5,6,7.7,4.5,9.8,16,28.8
2_M,49,21,9,24,17,24,4,10,0,1,1,5,2,58,28.2,19.9,13,6.8,8.2,4.9,12.5,18,30.5
2_M,52,24,11,25,17,25,5,6,1,2,1,4,2.3,57.5,29,19.8,13.3,6.8,8.8,4.9,11.5,17,31.5
2_M,49,22,9,24,17,25,6,11,2,2,2,5,2.1,55.8,28,18.8,12.6,7.2,8.2,4.6,11.5,18.2,31
2_M,53,22,8,25,16,24,6,12,2,2,1,4,2.3,54,26.2,19.8,13.4,6.4,9.2,4.9,13,17.8,30.5
2_M,54,24,9,28,20,24,6,11,1,2,2,4,2.5,56,28,19.6,13.2,7,8,4.9,10.7,18.3,27
2_M,50,24,8,24,15,24,4,12,1,1,1,4,2.1,54.7,28.6,18.4,12.8,6.8,7.3,5.2,11.3,18.7,26.8
2_M,47,22,9,24,19,26,6,12,1,2,1,6,2.3,55,27.9,18.6,12.3,6.2,8.4,4.3,9.1,17.3,28.2
2_M,51,23,9,25,18,23,6,11,1,2,1,3,2.5,55.2,27.1,18.6,13.9,6,7.7,4.5,9.9,18.2,29
2_M,47,24,9,22,16,24,5,10,2,3,1,3,2,45.2,21.6,15,10,5,6.2,3.1,9,15,24.3
2_M,48,24,9,25,18,22,4,10,1,2,1,4,2.1,56.8,31.7,18.2,12.6,6.8,8.2,4.5,10.5,18.4,30.5
2_M,50,23,9,25,18,24,6,12,2,2,2,7,2,57.8,30.7,19,12.8,6.8,8,5,12,17.5,32.4
2_M,51,21,10,24,18,24,5,9,1,1,1,5,2,53.6,26,17.5,12.8,6.5,8,5,12,17.4,31
2_M,51,22,9,26,18,25,6,12,1,2,1,5,2.3,49.3,24,16.6,11.2,6,7,4.1,9,18,29.8
2_M,49,25,10,25,21,26,6,12,1,2,1,4,2.1,53.4,27.2,18.5,12.2,6.3,8.1,4.3,10.2,18.2,29.2
2_M,50,22,9,21,15,22,4,10,1,2,2,4,2.2,52.2,26.8,18,12.2,6.1,7.1,4,10.5,17.5,26
2_M,53,21,10,23,16,26,6,14,2,2,1,4,2,51,25.7,17,11.8,6,7.2,4,10,17.7,30
2_M,49,23,10,25,18,23,6,12,0,1,1,3,2,51,25,17.2,11.8,6.2,7.5,4.1,10.4,17.4,29
2_M,47,24,9,26,15,24,6,12,2,2,1,4,2.3,52.8,27.5,17,11.8,6,7.8,3.8,10.2,18,29.5
2_M,47,23,9,24,20,26,4,10,0,1,1,4,2.6,56.6,28.3,19.5,13.9,6.2,8.2,4.2,12.8,18.8,31
2_M,48,24,9,24,17,25,5,12,2,2,2,5,2,49.5,24.5,16.2,11.2,5,7.1,4,10.2,17,27.5
2_M,51,24,9,27,19,26,5,12,1,2,2,4,2,39.1,19.4,14,9.5,5.1,6.4,3,9.1,12,21.9
2_M,53,23,9,25,18,26,5,10,1,2,1,3,2.4,39.3,20,14.2,9.9,5.1,5.5,3.5,7.9,14.1,21.3
2_M,53,25,9,22,17,25,4,10,2,4,1,3,2.5,56.7,30.5,19.4,12.8,6.7,8.2,5.1,10.3,18.6,27.8
2_M,52,25,8,24,16,20,6,10,1,1,1,4,2.7,47.5,23.8,16.1,11.3,6.1,7.6,5.1,9.4,16.2,25.5
2_M,52,23,10,23,19,25,6,11,1,3,1,5,2.3,52.3,28.3,17,12.1,6.3,8.3,5.7,10,17,26.6
2_M,52,25,8,25,17,26,6,12,2,2,1,5,2.8,54.2,30.2,17.3,12,6.4,7.9,5.4,10.5,17.2,28.8
2_M,51,25,8,24,17,23,6,12,1,2,1,4,2.8,49.7,27.9,16.6,11.6,6,7.4,4.7,9.7,15.8,25.5
2_M,48,24,9,28,17,22,6,12,2,3,1,5,2.7,53.6,31.3,18.6,12.3,6,8.3,5.5,12,17.3,29
2_M,49,27,7,26,17,24,6,10,2,3,1,5,3,54.7,28.4,18.6,12.2,6.4,8.7,5.5,10.6,18.1,27.9
2_M,55,24,8,26,17,22,6,10,1,1,1,4,2.8,54.8,30.7,18.6,12.2,6,8.3,5.5,11.4,17.1,28
2_M,52,24,9,25,18,22,6,12,2,4,1,2,2.4,52,29.4,17.9,11.7,6.3,8,5.1,10.1,17,28.2
3_M,46,25,8,28,15,21,7,10,2,1,2,3,3,54,31,18.8,12.5,8.1,7.4,5.5,10.5,17.8,29
3_M,42,26,8,21,15,21,6,8,1,1,2,4,2.2,56,27.5,20,13.1,8.9,7.1,5.4,10.7,21.2,32.5
3_M,45,23,7,21,15,18,6,11,1,2,2,4,3.1,53,27.3,18.3,12.4,8,7.3,5.2,9.9,20.4,32
3_M,47,26,9,24,17,19,5,11,0,0,2,4,3,56,28.4,18.8,13,8.6,8,5.5,10.9,19.9,29.3
3_M,47,26,7,27,17,18,7,12,0,0,2,3,2.7,53.5,29.2,18.2,12,7.8,7.7,5.4,9.7,19.7,28.9
3_M,44,24,5,24,17,19,6,9,0,0,3,4,3,52,25.4,17.3,11.7,7.8,6.8,5.5,10,19,29.8
3_M,48,25,8,25,17,19,6,10,2,2,2,3,3,53.5,27,18.2,12.6,8.3,7.3,5.3,10,20.9,30
3_M,49,25,8,29,18,22,5,10,0,0,2,5,2.9,54,28.6,18.7,12.5,18.5,7.7,5.3,10.5,20.7,30.2
3_M,42,23,7,20,17,18,6,11,2,2,2,3,3,54,28.8,19.8,12.4,8,7.3,5.6,10,19.3,30.5
3_M,49,23,8,21,14,17,6,10,1,2,2,4,2.7,53.5,27,18.4,12.3,8,7.3,5,10.2,21,30.3
3_M,50,24,8,25,14,19,6,10,1,2,2,3,2.7,61,30,21.2,14,9.4,8.6,5.8,11.2,20.5,31
3_M,50,24,9,25,17,19,8,12,0,0,2,4,3,56,29.8,18.5,12.1,8.3,7.4,5.1,10.1,21.1,30.8
3_M,47,21,8,26,13,20,5,12,0,0,2,3,3,56,30.5,19.1,12.3,8.5,8,5,9.9,18.5,28.7
3_M,45,24,9,27,14,19,5,7,2,3,2,4,2.7,56,27.5,19.7,13,8.3,7.4,5.3,10.2,18.5,29.7
3_M,51,23,8,21,16,20,5,7,2,4,2,5,2.8,62,31.4,20.9,13.6,8.8,7.6,5.3,11,21.2,31.8
3_M,46,23,6,23,17,18,5,8,3,2,2,3,2.4,56.5,30.5,19.3,13,8.9,7.6,5.2,9.5,19.3,29.5
3_M,49,23,7,22,16,21,6,9,2,2,2,4,2.8,54.5,26,19,12.2,8,8.1,5,9.2,20.2,26.5
3_M,51,26,6,27,18,20,6,12,1,2,2,3,2.6,56,31.2,17.2,12.6,8.4,7.3,4.9,10.3,19.5,31
3_M,49,23,7,23,14,21,5,12,1,2,2,4,2.9,58,29.6,18.7,13.4,8.9,8.2,5.3,10.2,20.5,28.8
3_M,49,23,9,24,14,19,6,8,2,4,2,5,3.2,57,28.2,19.2,12.9,8.5,7.6,5.3,10.2,19.7,30.3
3_M,47,25,8,23,13,23,5,11,1,1,2,4,2.9,59.5,31.2,19,13,8.5,7.5,5.2,10.2,21.2,31.5
3_M,41,24,7,26,15,19,6,7,1,2,2,4,2.7,55,29.1,18.7,12,8.3,7.6,5.5,8.7,20.2,30.4
3_M,45,24,7,23,15,19,5,7,1,2,3,5,2.9,53.5,27.6,17.8,11.9,7.6,7.2,5,9,18.7,29.4
3_M,43,25,7,29,20,19,6,10,2,2,2,4,3,52,28.1,16.2,11.8,7.8,6.6,5,9.7,20.1,28.2
3_M,45,23,8,23,15,19,6,8,1,3,3,3,2.9,52.5,28,17.4,12.2,8,7.6,5.1,9.4,20.4,30.5
3_M,50,24,7,31,15,19,6,12,2,3,2,3,3,55,28.6,19.5,11.7,8.4,7.2,5.5,9.5,20.8,31
3_M,45,25,7,20,15,18,7,11,2,3,2,4,2.7,55,27.3,18.5,12.4,8.4,7.6,5.1,9.9,20.2,28.2
3_M,47,23,7,28,16,19,6,12,2,2,3,4,3.3,51.5,26.8,18.2,12.1,7.7,7.1,5.4,9.7,19.8,29.5
3_M,44,25,9,24,15,21,5,7,0,0,2,5,2.7,53,27.8,17.2,12.7,8.2,7.6,4.7,9.5,19,30.5
3_M,46,24,7,25,15,20,6,10,1,2,2,2,2.4,55.5,28,19.4,12.8,8.3,7.6,5,10.6,18.3,26.4
3_M,46,24,8,23,14,18,7,8,2,2,2,5,2.5,58,29.3,20,12.7,8.5,7.6,5.2,9.5,20,28.5
3_M,42,24,8,25,15,18,5,6,0,2,3,4,2.9,56.5,26.6,19.5,12.7,8.5,7.8,5.8,11,20.6,31.4
